fips,state,population,pop_change_2018,unemployment_rate,median_hh_income,pct_below_povert,feb_temp_avg,aug_temp_avg,prc_bachelors,physicians_per_pop
28119,MS,7051,-185,7.6,27767,55,9.9,27.2,11.4,191.3
28121,MS,153902,983,3.4,66296,12,13.7,27.4,29.2,191.3
28123,MS,28287,-142,3.9,38034,36.8,13.1,27.1,12.7,191.3
28125,MS,4377,-46,7,28887,49.1,12.6,28.4,18.7,191.3
28127,MS,26758,-184,4.5,38173,30.6,14.4,27.4,12.6,191.3
28129,MS,16002,-79,4.4,46764,24.8,14.2,27.6,12.5,191.3
28131,MS,18717,93,5.4,44622,27.9,16,27.2,14.5,191.3
28133,MS,25735,-411,7.8,31329,42.3,10.9,27.8,15.4,191.3
28135,MS,13987,-158,5.3,32692,40.5,10.8,27.4,11.4,191.3
28137,MS,28759,99,4.9,48082,25.9,9.5,26.9,17.4,191.3
28139,MS,21995,53,4.3,39833,23.1,9.1,26.1,15.5,191.3
28141,MS,19454,-123,4.6,41455,21.5,9.2,25.8,10,191.3
28143,MS,9944,-58,5.3,33143,43.5,9.4,27.1,16.8,191.3
28145,MS,28606,140,3.5,46600,18.8,10,26.7,14.8,191.3
28147,MS,14465,-58,6.5,33566,36.8,15.4,27.6,13.4,191.3
28149,MS,46176,-576,5.5,46049,31,13.9,28.4,23.3,191.3
28151,MS,45063,-1139,7.1,33991,52,11.3,28.1,18.8,191.3
28153,MS,20298,-118,5.4,37401,32.8,15,27.6,16,191.3
28155,MS,9788,31,5,43349,25.9,11.1,27,17.3,191.3
28157,MS,8792,-66,8.5,29900,38.7,14.3,27.9,13.8,191.3
28159,MS,18165,-77,5.6,39498,32.1,11.8,26.9,16.6,191.3
28161,MS,12392,-82,5,39551,30.8,10.9,27.2,14.2,191.3
28163,MS,28248,-230,5.5,33111,41.2,13,28.2,14.6,191.3
29001,MO,25339,33,3.5,40395,19.9,-4,22.7,30,273.1
29003,MO,17607,158,2.7,57459,11.4,-5,23.2,23.8,273.1
29005,MO,5171,-77,2.5,49122,16,-6.6,23.1,22.5,273.1
29007,MO,25473,-127,3.1,44340,25.6,-1.6,23.2,14.5,273.1
29009,MO,35886,200,3,42457,26.9,3.9,24.7,14.5,273.1
29011,MO,11798,-11,3.1,41583,23.9,1.7,24.7,18.1,273.1
29013,MO,16320,10,3.8,45955,20.3,0.6,24.7,14.9,273.1
29015,MO,19278,210,4.5,40025,33.7,0.7,24.4,13.4,273.1
29017,MO,12169,-117,3.6,44233,21.9,3.9,24.7,9.4,273.1
29019,MO,180005,1482,2.3,55136,13.2,-0.7,23.9,46,273.1
29021,MO,88571,-323,3,52506,22.4,-3.8,23.7,20.7,273.1
29023,MO,42639,30,4.6,38067,30.2,5.1,25.7,13.8,273.1
29025,MO,9108,36,3.1,47591,19.6,-3.7,23.2,18.3,273.1
29027,MO,44889,-55,2.9,53970,17.5,0,24.1,22.2,273.1
29029,MO,45815,366,4.2,48580,22.9,2.1,25.2,21.8,273.1
29031,MO,78753,468,2.8,51962,17.2,4,24.9,30.5,273.1
29033,MO,8743,-51,3.1,47049,20.8,-2.6,23.4,17,273.1
29035,MO,6054,-113,5.1,34134,35.3,4.3,24.7,16.5,273.1
29037,MO,104954,1344,3.1,71374,10.8,-0.7,24.2,26.1,273.1
29039,MO,14165,84,3.4,37288,30.2,1.8,24.8,15.3,273.1
29041,MO,7451,-27,2.8,48421,19.3,-2.2,23.4,18.4,273.1
29043,MO,86983,1637,2.6,58057,11.5,3.1,24.4,28.2,273.1
29045,MO,6842,115,3.9,46832,23.2,-4.2,22.6,13.5,273.1
29047,MO,246365,3772,2.9,68943,8.7,-2.1,23.8,32.7,273.1
29049,MO,20470,-83,3.2,58641,12.9,-3.6,23.1,19.4,273.1
29051,MO,76796,127,2.5,62817,12,0.9,24.7,32.9,273.1
29053,MO,17603,-40,3.1,52513,20.7,-0.5,24.2,21.4,273.1
29055,MO,23957,-138,3.9,42774,24.1,1.6,23.3,11.2,273.1
29057,MO,7569,-32,2.7,41381,25.2,2.4,24.8,13.6,273.1
29059,MO,16762,76,3.9,38765,25.5,1.9,24.4,12.4,273.1
29061,MO,8313,-46,3,51255,26,-4.7,23,18.1,273.1
29063,MO,12630,40,3.1,48920,13.7,-4.8,22.8,15.3,273.1
29065,MO,15441,1,3.3,39392,31.6,1.8,23.4,14.6,273.1
29067,MO,13373,101,4.6,36762,29.5,3.6,24.5,10.5,273.1
29069,MO,29423,-663,5.5,37331,38.1,6.6,26.1,13.1,273.1
29071,MO,103670,382,3.1,58738,13.2,1.3,23.9,20.1,273.1
29073,MO,14705,-13,2.9,52282,17.4,1.2,24.1,18.9,273.1
29075,MO,6628,-27,2.4,43731,19.6,-5.7,22.8,18,273.1
29077,MO,291923,2104,2.6,44799,16.5,2.7,24.5,30.2,273.1
29079,MO,9914,-56,3.6,40315,25.8,-4.6,22.8,18.8,273.1
29081,MO,8414,-114,3.1,40639,22.5,-5.8,22.7,16.2,273.1
29083,MO,21792,92,3.6,44978,23.9,0.7,24.5,15.5,273.1
29085,MO,9509,88,4.1,35025,34.5,1.4,24.6,10,273.1
29087,MO,4404,-5,2.4,47191,19.7,-5.4,23.4,19.8,273.1
29089,MO,10137,15,2.8,45767,18.2,-1.1,23.8,24.4,273.1
29091,MO,40076,-8,3.6,36762,30.6,4.4,24.7,16.5,273.1
29093,MO,10177,-28,5.4,37755,29.8,2.4,23.3,10.9,273.1
29095,MO,700307,2587,3.7,55864,19,-1.4,24.1,30.9,273.1
29097,MO,120636,554,2.7,46596,22.7,2.7,25.1,22.9,273.1
29099,MO,224347,598,3.1,65150,10.4,2,24.6,20.2,273.1
29101,MO,53652,-107,3.7,52151,13.9,-0.3,24.1,28.4,273.1
29103,MO,3947,-28,2.8,39309,27.5,-4,22.7,15.8,273.1
29105,MO,35713,258,3.7,44562,22.2,2.7,24.6,14.7,273.1
29107,MO,32598,-7,3.2,53389,14.6,-1.6,23.9,20.1,273.1
29109,MO,38359,76,3,45074,23.5,3,24.6,15.3,273.1
29111,MO,9855,-109,2.8,48179,21.5,-3.5,22.8,14,273.1
29113,MO,57686,1552,3.3,62238,15.3,-0.3,23.6,15.9,273.1
29115,MO,12037,-135,4.7,44992,25.7,-3.6,22.9,15.4,273.1
29117,MO,15146,-17,2.5,48749,20.7,-3.6,23.2,19.3,273.1
29119,MO,23078,299,3,40204,26.2,4.6,25.4,11.8,273.1
29121,MO,15153,-88,2.9,45440,21.8,-2.9,22.9,15.7,273.1
29123,MO,12188,-50,3.6,40191,24.5,3,24.1,15.1,273.1
29125,MO,8769,-54,3.3,46371,19.7,2.1,24.4,14.1,273.1
29127,MO,28592,-21,3.1,49393,19,-2.8,23.1,20.9,273.1
29129,MO,3641,-36,3.1,46014,19.6,-5.7,22.2,18,273.1
29131,MO,25336,130,3.7,47225,24.8,2.1,25.2,16.6,273.1
29133,MO,13336,-244,3.8,34735,35.3,5.8,25.5,12.4,273.1
29135,MO,16121,99,3,57047,15.3,0.2,24.4,19,273.1
29137,MO,8664,54,3.6,46216,22.5,-2.5,23.2,12.8,273.1
29139,MO,11534,106,2.9,48951,21.5,0.2,23.6,13.7,273.1
29141,MO,20358,240,4.3,45276,26,0.5,24.6,12.9,273.1
29143,MO,17296,-269,4.8,38093,26.6,6.3,25.7,12.7,273.1
29145,MO,58266,18,3,49220,22.5,4,25.2,19.7,273.1
29147,MO,22304,-104,2.9,46698,13.8,-6.3,22.7,27.8,273.1
29149,MO,10541,-6,3.5,32720,37.7,5.2,25.1,12.2,273.1
29151,MO,13714,51,2.4,58855,10.1,1.3,24.6,18.9,273.1
29153,MO,9017,-186,5.2,34367,33.2,4.3,24.8,12.2,273.1
29155,MO,16272,-545,5.5,31831,44.5,7,26.1,12.1,273.1
29157,MO,19150,-44,2.3,53871,14.9,3.3,24.7,16,273.1
29159,MO,42542,38,4.1,45254,23.3,-0.4,24.1,18.4,273.1
29161,MO,44732,46,3.1,43079,21.8,2.4,24.1,29.5,273.1
29163,MO,18504,-42,3.6,43591,20.5,-1.3,23.1,16.1,273.1
29165,MO,102985,1766,2.6,82567,7.4,-2.4,24.1,41.8,273.1
29167,MO,32201,435,3.6,45336,23.8,2.1,24.6,20.3,273.1
29169,MO,52014,168,3.6,52532,16.6,3.1,24.9,25.9,273.1
29171,MO,4757,-39,3.4,40866,22.5,-5.1,22.1,18.9,273.1
29173,MO,10212,-10,2.8,57549,13.3,-2.2,23.2,13.6,273.1
29175,MO,24763,-169,3.8,44975,26.1,-1.7,23.3,15.3,273.1
29177,MO,22883,44,3.6,58693,14.6,-2.4,23.6,13.9,273.1
29179,MO,6254,-14,3.1,36592,33,3,23.7,11.1,273.1
29181,MO,13401,-168,5.2,32802,34,4.9,25.2,10.9,273.1
29183,MO,399182,3937,2.5,82048,7,0.8,24.1,37.8,273.1
29185,MO,9395,10,4.4,37013,29.6,1.1,24.8,13.4,273.1
29186,MO,17888,75,2.8,59043,13.9,2.8,24.8,17.7,273.1
29187,MO,66692,39,3.7,45584,24.6,2.6,24,14,273.1
29189,MO,996945,297,3,66992,15.7,1.2,24.5,43.2,273.1
29195,MO,22895,-29,3,43776,20,-1.3,23.9,18,273.1
29197,MO,4599,85,4.1,39463,27.3,-4.7,22.4,11.6,273.1
29199,MO,4966,3,2.9,42053,23.3,-4.7,22.4,12,273.1
29201,MO,38458,-108,3.4,44261,26.7,5.1,25.4,14.5,273.1
29203,MO,8189,-50,5,32715,37.4,3.6,24.5,15.8,273.1
29205,MO,6050,33,3,44564,20.7,-3.4,22.8,17,273.1
29207,MO,29206,-140,4.4,40808,21.9,5.4,25.7,13.2,273.1
29209,MO,31749,91,4.7,46026,21.5,3.7,25,18.4,273.1
29211,MO,6221,22,3.1,41978,21.3,-4.4,22.5,12.2,273.1
29213,MO,55852,727,5.2,40887,23,4.1,25,18.4,273.1
29215,MO,25571,-114,4.1,34824,34.8,3.1,24.1,14.1,273.1
29217,MO,20528,-8,3.1,42552,24,1,24.6,17.7,273.1
29219,MO,34711,346,2.8,62056,16,0.9,23.8,18.6,273.1
29221,MO,24943,-65,4.4,38591,27.9,2,23.4,9.4,273.1
29223,MO,13122,-183,4.8,33703,35.8,4.1,24.7,10.3,273.1
29225,MO,39109,426,3.1,51141,24.7,2.4,23.9,16.9,273.1
29227,MO,2040,-9,2.8,43119,20,-6.6,22.5,17.5,273.1
29229,MO,18378,39,4.1,35293,39.9,2.8,24.1,11.4,273.1
29510,MO,302838,-5028,3.8,43263,38.4,1.4,24.8,35,273.1
30001,MT,9404,-49,3.1,47674,17,-9.6,15.3,35.5,247.1
30003,MT,13338,-106,9.6,40425,33.7,-12.6,19.9,17.4,247.1
30005,MT,6807,63,4.3,39237,26.7,-19.6,18.8,21.8,247.1
30007,MT,6085,152,4,52840,15.5,-12.2,18,27,247.1
30009,MT,10714,23,3.5,53661,15.2,-11.5,18.1,32,247.1
30011,MT,1238,15,2.5,47985,20.1,-15.2,19.8,17.5,247.1
30013,MT,81643,39,3.6,50054,16,-16.8,18.1,26,247.1
30015,MT,5745,-7,3,44645,25.2,-18.8,19.2,27.3,247.1
30017,MT,11586,-139,3.1,50525,16.2,-15.8,20.9,22.5,247.1
30019,MT,1747,8,2.2,44659,10.1,-22.2,17.3,21.9,247.1
30021,MT,8680,-265,2.7,56167,13.4,-18.7,19.8,21,247.1
30023,MT,9131,38,3.6,45641,21.6,-9.4,15.2,17.4,247.1
30025,MT,2920,-88,1.9,62029,11.4,-16.9,19.8,17.3,247.1
30027,MT,11113,-170,3.7,49147,16.2,-16,18.8,28.9,247.1
30029,MT,102106,2014,4.8,54382,15.5,-12.1,15.9,29.9,247.1
30031,MT,111876,3220,2.5,67569,7.6,-10.6,16.2,49,247.1
30033,MT,1268,-20,2.7,44580,27.4,-18.2,20.3,16.8,247.1
30035,MT,13747,72,7.8,37719,35.4,-17.8,15.8,19,247.1
30037,MT,826,6,4.6,38782,32.6,-14.7,18.4,25.9,247.1
30039,MT,3378,20,5.4,48410,20.1,-9.6,15.4,26.6,247.1
30041,MT,16347,-116,3.6,50136,17.6,-21.2,18.7,24.5,247.1
30043,MT,12097,160,3.8,68381,10.4,-11.4,17,34,247.1
30045,MT,1952,3,3.4,50197,16.8,-14,16.7,28.6,247.1
30047,MT,30250,6,4.3,44833,26.2,-8.8,18.4,28,247.1
30049,MT,68700,851,3.3,63860,13.4,-14.6,16.6,38.6,247.1
30051,MT,2430,14,2.5,42742,26.9,-20.6,18.2,16.6,247.1
30053,MT,19794,286,7.4,40602,33.7,-9.4,17.4,20.2,247.1
30055,MT,1675,-30,1.8,43650,17.9,-19.6,19.8,16.1,247.1
30057,MT,8768,380,3.5,53031,14.6,-9.4,16.1,28.9,247.1
30059,MT,1866,10,3.9,44572,31.3,-12.2,15.9,26.1,247.1
30061,MT,4316,71,7.2,43458,24.9,-8,17.5,17.3,247.1
30063,MT,118791,928,3.3,56207,13.2,-9.5,17.1,42.5,247.1
30065,MT,4651,6,4.3,43371,27.2,-15.4,20,14.1,247.1
30067,MT,16736,298,3.8,61044,13.4,-10.3,15.7,32.4,247.1
30069,MT,513,2,4.2,41009,31.5,-16.2,20.6,29,247.1
30071,MT,4074,-44,4.5,44730,22.4,-19.7,19.4,20.5,247.1
30073,MT,5972,-8,4.1,42890,26.8,-17.8,17.4,24.8,247.1
30075,MT,1716,-28,2.9,47378,16.4,-13.7,20.8,26.4,247.1
30077,MT,6968,160,4.1,48966,20.8,-12.1,16,21,247.1
30079,MT,1087,-25,3.7,42754,23.9,-17.6,20.1,20.9,247.1
30081,MT,43172,624,4.2,50055,23,-7.8,16,27.1,247.1
30083,MT,10913,-128,3.1,67242,10.3,-19.8,19.7,19,247.1
30085,MT,11059,-101,4.6,40179,29.2,-21,18.9,17.1,247.1
30087,MT,9063,-196,5.3,57674,22,-15.5,20.4,18,247.1
30089,MT,11844,152,6.4,39861,24.8,-8.9,18.1,17.1,247.1
30091,MT,3424,-77,2.4,51690,13.2,-21.8,17.9,23.6,247.1
30093,MT,34993,78,4,47302,20.1,-10,16.2,26.4,247.1
30095,MT,9534,82,3.4,66226,10.9,-12.9,18.1,25.3,247.1
30097,MT,3710,27,3,52747,12.4,-11.9,17.3,25.5,247.1
30099,MT,6162,48,3.4,48368,21.5,-16.8,17,24.4,247.1
30101,MT,4853,-28,2.6,46326,17.9,-19.3,18.1,14.5,247.1
30103,MT,679,3,3,50774,22,-14.9,20.7,23.5,247.1
30105,MT,7437,4,3.1,48390,16.8,-20.8,18.9,20.9,247.1
30107,MT,2236,52,5,38449,27.8,-13.6,17.1,19.8,247.1
30109,MT,1034,17,3.4,49532,13.4,-18.3,19.8,20.8,247.1
30111,MT,160137,908,3.3,59975,12,-13.7,21,31,247.1
31001,NE,31511,-263,2.9,55167,14.4,-7.2,22.8,24.9,239.2
31003,NE,6336,-12,2.4,55371,16.7,-10.2,21.6,19.1,239.2
31005,NE,465,10,5,46862,17.5,-7.6,21.5,27.9,239.2
31007,NE,730,-4,3.4,53865,25,-5.1,21.1,20.7,239.2
31009,NE,476,-2,4.6,44467,24.2,-9.3,21.3,22.7,239.2
31011,NE,5239,-90,2.2,51911,13.1,-9.4,21.6,20.6,239.2
31013,NE,10772,-88,2.8,57952,18.9,-7.6,20.9,18.2,239.2
31015,NE,1955,-7,3,42431,25.1,-10.4,21.8,18.2,239.2
31017,NE,2973,-34,3.3,46191,17.1,-9.7,21.5,19.8,239.2
31019,NE,49615,113,2.3,59193,11.6,-7.8,22.3,34.7,239.2
31021,NE,6488,-49,3.3,57548,13.8,-9.8,22.1,18.1,239.2
31023,NE,8058,18,2.3,57208,10.9,-8.6,22.8,19.9,239.2
31025,NE,26159,255,3,75177,9.4,-8.1,22.9,27.4,239.2
31027,NE,8446,-69,2.3,64570,11.7,-10.8,21.2,19.4,239.2
31029,NE,3977,33,2.2,54866,11.6,-6.3,23,20.8,239.2
31031,NE,5761,-46,2.1,49782,16.3,-9.8,20.9,21.2,239.2
31033,NE,9310,-347,2.8,53132,14.3,-5.9,21.6,26.2,239.2
31035,NE,6214,10,3.1,56259,14.6,-6.9,22.7,18.4,239.2
31037,NE,10881,106,2.3,55787,12.7,-9.1,22.2,14.5,239.2
31039,NE,8940,-24,2.5,59219,11.3,-10.3,21.7,23.2,239.2
31041,NE,10840,-40,2.1,49995,15.6,-8.4,21.4,20.9,239.2
31043,NE,20083,15,3.5,55522,18,-10.4,21.6,12.5,239.2
31045,NE,8716,-169,2.7,47487,19.2,-9.2,21.1,37,239.2
31047,NE,23709,66,2.8,56818,16.3,-7.9,22.1,15.6,239.2
31049,NE,1825,-43,3,47097,20.2,-6.8,22.1,15.8,239.2
31051,NE,5709,-51,3,54635,11,-10.8,21.2,20.5,239.2
31053,NE,36791,-3,2.7,51682,11.9,-9.4,22.4,18.6,239.2
31055,NE,566880,6307,3.1,64580,13.3,-8.5,23,38.9,239.2
31057,NE,1770,-23,2.2,48574,21.4,-5.2,23.6,19.4,239.2
31059,NE,5527,-37,2.5,56697,11.8,-7.1,22.6,19.9,239.2
31061,NE,3023,35,3,48778,18.4,-6.9,23.8,16.6,239.2
31063,NE,2608,-18,2.5,43650,19.3,-6.7,22.7,20,239.2
31065,NE,4715,-53,2.6,49685,17.6,-6.6,23.7,18.9,239.2
31067,NE,21493,-122,3.2,49931,13.9,-7.2,23.1,20.2,239.2
31069,NE,1897,0,2.3,39192,26.2,-7.3,21.7,24.9,239.2
31071,NE,1987,-12,2.4,46245,18.2,-9.2,21.3,22.2,239.2
31073,NE,1996,-31,2.5,59722,15.6,-7.4,22.9,26.4,239.2
31075,NE,660,11,2.6,56724,17.9,-8.4,21.1,25.2,239.2
31077,NE,2356,-21,2.6,45221,19.2,-8.9,21.6,17.4,239.2
31079,NE,61607,230,3.2,53792,18.4,-7.7,22.2,20.9,239.2
31081,NE,9280,70,2.5,60608,8.1,-7.6,22.4,26,239.2
31083,NE,3401,-27,2.3,49321,15.7,-6.8,23.8,21.4,239.2
31085,NE,916,23,2.2,47047,18.7,-6.4,22.6,18.1,239.2
31087,NE,2806,-9,3.4,43880,21.1,-5.6,23.4,18.6,239.2
31089,NE,10178,-8,2.6,55965,16.4,-10.2,21.5,21.2,239.2
31091,NE,682,14,3.7,46220,12.8,-9.1,20.9,23.9,239.2
31093,NE,6468,54,3,52292,12.3,-8.2,22.1,20.5,239.2
31095,NE,7097,-67,2.5,47075,15.3,-6.6,23.2,15.3,239.2
31097,NE,5134,-42,3.6,52401,13.9,-7.3,22.9,16,239.2
31099,NE,6544,31,2.1,64456,12.7,-7.4,22.8,22.7,239.2
31101,NE,8021,-57,3,52086,19.4,-7,22.2,20.7,239.2
31103,NE,810,17,2.2,48429,32.5,-10.1,21.6,22.9,239.2
31105,NE,3618,17,2.6,46986,16.6,-5.3,20.7,18.2,239.2
31107,NE,8419,-39,3,47906,17.4,-10.6,21.6,21.7,239.2
31109,NE,317272,3295,2.5,58618,12.7,-7.8,23,38.8,239.2
31111,NE,35185,-129,3,56803,13.1,-7.5,21.9,22.1,239.2
31113,NE,749,-13,2.8,55531,11.7,-8.6,21.1,19.7,239.2
31115,NE,618,13,3,47797,28.1,-9.3,21.2,23.2,239.2
31117,NE,492,-2,2.5,53207,16.9,-8.2,21.2,24.9,239.2
31119,NE,35392,120,2.5,55226,12.7,-9.8,21.6,22.4,239.2
31121,NE,7733,-128,2.8,56493,14.4,-8.3,22.4,17.4,239.2
31123,NE,4686,-122,2.7,49151,18.9,-6.3,21.7,18.1,239.2
31125,NE,3532,-44,2.4,47279,13.9,-8.9,22.3,19.8,239.2
31127,NE,6958,-3,3.4,52069,13.8,-6.6,23.1,28.1,239.2
31129,NE,4195,-65,2.6,46954,16.8,-6.1,23.4,19.1,239.2
31131,NE,15985,53,2.8,60734,11.5,-7.8,22.9,21.8,239.2
31133,NE,2632,-1,2.5,45487,21.2,-6.6,23.2,17.5,239.2
31135,NE,2929,35,1.9,57251,11.9,-6.9,22.4,25.8,239.2
31137,NE,8996,-46,2.2,59003,11.9,-7.6,22.9,25.9,239.2
31139,NE,7142,34,2.6,57367,11.5,-10.4,21.3,22.3,239.2
31141,NE,33363,81,2.6,63656,10.6,-9.1,22.1,22.2,239.2
31143,NE,5278,-66,2.3,59815,11.8,-8.5,22.7,21.1,239.2
31145,NE,10726,-24,2.4,49034,14.5,-6,23.6,18.8,239.2
31147,NE,7937,-44,3,47573,17.8,-5.7,23.4,18.2,239.2
31149,NE,1360,-62,2.4,48260,23.6,-10,21.2,20.9,239.2
31151,NE,14350,-7,3,54569,14.6,-7.8,22.6,14.3,239.2
31153,NE,184459,2781,2.7,79358,6.4,-8.2,23.1,40.1,239.2
31155,NE,21303,284,2.7,67897,8.3,-8.4,23.1,25.4,239.2
31157,NE,35989,-224,3.2,50247,19,-5.4,21.8,22.4,239.2
31159,NE,17318,116,2.6,71024,7.3,-8.2,22.7,29.2,239.2
31161,NE,5190,-88,2.6,43819,26.5,-8.9,20.9,23.6,239.2
31163,NE,3038,-52,2.6,47499,21.2,-8.1,21.9,18.2,239.2
31165,NE,1187,-14,2.6,50861,26.8,-8.3,20.4,26.6,239.2
31167,NE,5970,-7,2.5,66228,10.5,-10.1,21.7,16.6,239.2
31169,NE,5039,3,2.2,51299,14.8,-6.2,23.2,19.8,239.2
31171,NE,720,-10,3,48275,23.4,-9.2,21.2,24,239.2
31173,NE,7303,78,4,45405,32.7,-10.3,21.6,16.7,239.2
31175,NE,4190,-40,2.9,48604,16.1,-8.6,21.6,22.8,239.2
31177,NE,20667,316,2.8,77838,7,-9.1,22.7,30.3,239.2
31179,NE,9403,143,2.4,55970,9.9,-10.8,21.5,34.5,239.2
31181,NE,3533,13,2.8,45058,16.3,-6.9,23.8,22.6,239.2
31183,NE,805,-11,2.5,53369,19.6,-9.4,21.4,17.3,239.2
31185,NE,13772,2,2.5,61478,12,-7.9,22.7,28.1,239.2
32001,NV,24440,451,3.9,58429,18,0.4,23,17.5,213.5
32003,NV,2231647,48337,4.8,57155,19.7,5.5,30.8,23.9,213.5
32005,NV,48467,449,4.3,70495,11.8,-1.6,20.6,28.9,213.5
32007,NV,52460,89,3.3,79134,10.1,-3.9,19.7,18.2,213.5
32009,NV,826,-17,4.8,50179,20.6,0,24.4,16.5,213.5
32011,NV,2003,53,2.7,70036,9.6,-3.9,20.6,11.7,213.5
32013,NV,16786,84,3.4,72873,17.5,-1.6,22.1,16.3,213.5
32015,NV,5575,-29,3.7,79278,13.7,-2.3,21.4,11.6,213.5
32017,NV,5201,19,4.5,55504,16.4,0.3,25,17.7,213.5
32019,NV,55808,1893,5.4,59732,18,0.1,22.6,14,213.5
32021,NV,4514,60,5.5,44438,27,-0.8,22.9,14.4,213.5
32023,NV,45346,1295,5.7,47031,25.9,-0.6,23.4,11.5,213.5
32027,NV,6666,193,4.1,42522,18.1,-0.2,23.2,14.8,213.5
32029,NV,4029,26,4.4,68236,11.6,-0.9,22.3,28.7,213.5
32031,NV,465735,8402,3.6,63636,13.5,-1.7,21.6,30.5,213.5
32033,NV,9475,-124,3.7,58942,15.6,-4.1,20.7,14.9,213.5
32510,NV,55414,806,4.7,56382,16.9,-1.1,21.3,22.3,213.5
33001,NH,61022,177,2.5,64777,11.6,-5.3,19.6,32.4,315.1
33003,NH,48779,670,2.5,59413,14.3,-6.7,18.6,33.6,315.1
33005,NH,76493,308,2.5,60251,12.9,-4.3,19.4,32.6,315.1
33007,NH,31589,5,3.2,44259,21,-9.2,16.9,18.1,315.1
33009,NH,89786,-161,2.1,65163,12.5,-7,17.8,40.5,315.1
33011,NH,415247,2090,2.6,78714,10,-3.4,20.3,37.3,315.1
33013,NH,151132,963,2.2,74351,9,-4.8,19.8,35.6,315.1
33015,NH,309176,1895,2.8,93645,6.7,-3.1,20.7,40.7,315.1
33017,NH,130090,669,2.3,69919,10.9,-4.6,20.1,35.6,315.1
33019,NH,43144,75,2.1,60034,15.2,-5.7,18.7,26.8,315.1
34001,NJ,265429,-899,5.9,60826,19.1,2.6,24.1,27.4,306.5
34003,NJ,936692,3123,3.4,100181,8.2,0.9,23.5,48.3,306.5
34005,NJ,445384,188,3.8,84470,7.9,2.6,24.1,37.5,306.5
34007,NJ,507078,735,4.6,67135,18.4,2.4,24.4,31.8,306.5
34009,NJ,92560,-624,8.4,62175,15.5,3,24.2,31.5,306.5
34011,NJ,150972,-776,6.5,51790,21.8,2.7,24.3,14.7,306.5
34013,NJ,799767,3859,5.2,62875,21,1.1,23.5,34.8,306.5
34015,NJ,291408,558,4.2,81315,8.9,2.5,24.6,31.9,306.5
34017,NJ,676061,3139,3.9,73337,22.3,2,24.3,40.9,306.5
34019,NJ,124714,86,3.3,112335,4,0.2,22.8,52,306.5
34021,NJ,369811,1209,3.7,79979,13.7,1.8,23.8,42,306.5
34023,NJ,829685,2001,3.6,87666,11.2,1.8,23.7,42.7,306.5
34025,NJ,621354,-973,3.7,99223,9.1,1.8,23.8,44.9,306.5
34027,NJ,494228,3,3.3,112396,5,-0.4,22.1,53.6,306.5
34029,NJ,601651,6181,4.3,68483,16.1,2.2,23.7,29.2,306.5
34031,NJ,503310,-384,5.1,71959,21.9,-0.4,22.4,28.1,306.5
34033,NJ,62607,-231,5.4,64524,16.2,2.6,24.7,20.9,306.5
34035,NJ,331164,464,3.4,119731,5.2,0.9,23.2,54.5,306.5
34037,NJ,140799,-386,4,92284,5.9,-1.5,21.3,34.9,306.5
34039,NJ,558067,2794,4.3,80737,10.7,1.6,23.7,35.1,306.5
34041,NJ,105779,-90,3.8,77571,8.9,-0.7,22,31.8,306.5
35001,NM,678701,15,4.5,51372,22.2,2.9,24,33.9,244.8
35003,NM,3578,11,6.4,34777,40.2,0.5,19.7,22.2,244.8
35005,NM,64689,-464,4.9,43527,24.1,7.4,27.7,17.8,244.8
35006,NM,26746,-149,6.3,38097,34.3,-0.2,20.8,13.4,244.8
35007,NM,12110,-96,4.9,41592,30.2,-0.4,19.8,20.5,244.8
35009,NM,49437,-405,4.1,47202,25.6,5.4,26.6,19.8,244.8
35011,NM,1781,-32,4.6,35087,36.3,6.3,27,9.8,244.8
35013,NM,217522,1336,5.7,38409,33.3,7.9,28.1,27.5,244.8
35015,NM,57900,695,3.3,58320,17.8,9.3,29.3,15.9,244.8
35017,NM,27346,-346,4.9,38341,30.3,4.8,24.4,27.3,244.8
35019,NM,4341,-68,5.5,29515,29.4,4.5,25,11.6,244.8
35021,NM,655,-32,5.3,37544,20.3,3.4,24.7,24.3,244.8
35023,NM,4240,-65,3.8,39882,36.6,6.6,26.7,14.2,244.8
35025,NM,69611,554,4.1,51656,18.2,8,28.4,13,244.8
35027,NM,19556,73,4.6,45095,29.3,4.4,23.9,29.3,244.8
35028,NM,19101,297,3.4,124947,3.1,-1.6,20,66.5,244.8
35029,NM,23963,-185,11.9,30570,37.8,7,27.9,12.2,244.8
35031,NM,72290,-284,7.1,33976,42.8,-0.8,21.6,11.6,244.8
35033,NM,4506,-36,6.1,34491,31.8,0.6,20.3,11.2,244.8
35035,NM,66781,583,4.9,42701,29.6,6.4,25.6,19,244.8
35037,NM,8253,-57,4.8,33085,37.7,5.4,26.6,15.8,244.8
35039,NM,39006,-185,5.2,41511,28.7,-3.3,19.5,18.5,244.8
35041,NM,18743,-162,4.3,41700,27.6,6.3,27,25.1,244.8
35043,NM,145179,2555,5,57036,15.9,0.3,22.2,30,244.8
35045,NM,125043,-1859,5.8,46578,26.9,-0.3,23.8,15.2,244.8
35047,NM,27591,-191,5.9,35292,34.1,3.1,23.6,22.7,244.8
35049,NM,150056,439,4.1,60187,17.7,0.6,21.7,40.9,244.8
35051,NM,10968,-122,7.1,31741,42.5,5.9,25.5,20.5,244.8
