fips,population,pop_change_2018,unemployment_rate,median_hh_income,pct_below_povert,feb_temp_avg,aug_temp_avg,prc_bachelors,physicians_per_pop
29197,4599,85,4.1,39463,27.3,-4.7,22.4,11.6,273.1
29199,4966,3,2.9,42053,23.3,-4.7,22.4,12,273.1
29201,38458,-108,3.4,44261,26.7,5.1,25.4,14.5,273.1
29203,8189,-50,5,32715,37.4,3.6,24.5,15.8,273.1
29205,6050,33,3,44564,20.7,-3.4,22.8,17,273.1
29207,29206,-140,4.4,40808,21.9,5.4,25.7,13.2,273.1
29209,31749,91,4.7,46026,21.5,3.7,25,18.4,273.1
29211,6221,22,3.1,41978,21.3,-4.4,22.5,12.2,273.1
29213,55852,727,5.2,40887,23,4.1,25,18.4,273.1
29215,25571,-114,4.1,34824,34.8,3.1,24.1,14.1,273.1
29217,20528,-8,3.1,42552,24,1,24.6,17.7,273.1
29219,34711,346,2.8,62056,16,0.9,23.8,18.6,273.1
29221,24943,-65,4.4,38591,27.9,2,23.4,9.4,273.1
29223,13122,-183,4.8,33703,35.8,4.1,24.7,10.3,273.1
29225,39109,426,3.1,51141,24.7,2.4,23.9,16.9,273.1
29227,2040,-9,2.8,43119,20,-6.6,22.5,17.5,273.1
29229,18378,39,4.1,35293,39.9,2.8,24.1,11.4,273.1
29510,302838,-5028,3.8,43263,38.4,1.4,24.8,35,273.1
30001,9404,-49,3.1,47674,17,-9.6,15.3,35.5,247.1
30003,13338,-106,9.6,40425,33.7,-12.6,19.9,17.4,247.1
30005,6807,63,4.3,39237,26.7,-19.6,18.8,21.8,247.1
30007,6085,152,4,52840,15.5,-12.2,18,27,247.1
30009,10714,23,3.5,53661,15.2,-11.5,18.1,32,247.1
30011,1238,15,2.5,47985,20.1,-15.2,19.8,17.5,247.1
30013,81643,39,3.6,50054,16,-16.8,18.1,26,247.1
30015,5745,-7,3,44645,25.2,-18.8,19.2,27.3,247.1
30017,11586,-139,3.1,50525,16.2,-15.8,20.9,22.5,247.1
30019,1747,8,2.2,44659,10.1,-22.2,17.3,21.9,247.1
30021,8680,-265,2.7,56167,13.4,-18.7,19.8,21,247.1
30023,9131,38,3.6,45641,21.6,-9.4,15.2,17.4,247.1
30025,2920,-88,1.9,62029,11.4,-16.9,19.8,17.3,247.1
30027,11113,-170,3.7,49147,16.2,-16,18.8,28.9,247.1
30029,102106,2014,4.8,54382,15.5,-12.1,15.9,29.9,247.1
30031,111876,3220,2.5,67569,7.6,-10.6,16.2,49,247.1
30033,1268,-20,2.7,44580,27.4,-18.2,20.3,16.8,247.1
30035,13747,72,7.8,37719,35.4,-17.8,15.8,19,247.1
30037,826,6,4.6,38782,32.6,-14.7,18.4,25.9,247.1
30039,3378,20,5.4,48410,20.1,-9.6,15.4,26.6,247.1
30041,16347,-116,3.6,50136,17.6,-21.2,18.7,24.5,247.1
30043,12097,160,3.8,68381,10.4,-11.4,17,34,247.1
30045,1952,3,3.4,50197,16.8,-14,16.7,28.6,247.1
30047,30250,6,4.3,44833,26.2,-8.8,18.4,28,247.1
30049,68700,851,3.3,63860,13.4,-14.6,16.6,38.6,247.1
30051,2430,14,2.5,42742,26.9,-20.6,18.2,16.6,247.1
30053,19794,286,7.4,40602,33.7,-9.4,17.4,20.2,247.1
30055,1675,-30,1.8,43650,17.9,-19.6,19.8,16.1,247.1
30057,8768,380,3.5,53031,14.6,-9.4,16.1,28.9,247.1
30059,1866,10,3.9,44572,31.3,-12.2,15.9,26.1,247.1
30061,4316,71,7.2,43458,24.9,-8,17.5,17.3,247.1
30063,118791,928,3.3,56207,13.2,-9.5,17.1,42.5,247.1
30065,4651,6,4.3,43371,27.2,-15.4,20,14.1,247.1
30067,16736,298,3.8,61044,13.4,-10.3,15.7,32.4,247.1
30069,513,2,4.2,41009,31.5,-16.2,20.6,29,247.1
30071,4074,-44,4.5,44730,22.4,-19.7,19.4,20.5,247.1
30073,5972,-8,4.1,42890,26.8,-17.8,17.4,24.8,247.1
30075,1716,-28,2.9,47378,16.4,-13.7,20.8,26.4,247.1
30077,6968,160,4.1,48966,20.8,-12.1,16,21,247.1
30079,1087,-25,3.7,42754,23.9,-17.6,20.1,20.9,247.1
30081,43172,624,4.2,50055,23,-7.8,16,27.1,247.1
30083,10913,-128,3.1,67242,10.3,-19.8,19.7,19,247.1
30085,11059,-101,4.6,40179,29.2,-21,18.9,17.1,247.1
30087,9063,-196,5.3,57674,22,-15.5,20.4,18,247.1
30089,11844,152,6.4,39861,24.8,-8.9,18.1,17.1,247.1
30091,3424,-77,2.4,51690,13.2,-21.8,17.9,23.6,247.1
30093,34993,78,4,47302,20.1,-10,16.2,26.4,247.1
30095,9534,82,3.4,66226,10.9,-12.9,18.1,25.3,247.1
30097,3710,27,3,52747,12.4,-11.9,17.3,25.5,247.1
30099,6162,48,3.4,48368,21.5,-16.8,17,24.4,247.1
30101,4853,-28,2.6,46326,17.9,-19.3,18.1,14.5,247.1
30103,679,3,3,50774,22,-14.9,20.7,23.5,247.1
30105,7437,4,3.1,48390,16.8,-20.8,18.9,20.9,247.1
30107,2236,52,5,38449,27.8,-13.6,17.1,19.8,247.1
30109,1034,17,3.4,49532,13.4,-18.3,19.8,20.8,247.1
30111,160137,908,3.3,59975,12,-13.7,21,31,247.1
31001,31511,-263,2.9,55167,14.4,-7.2,22.8,24.9,239.2
31003,6336,-12,2.4,55371,16.7,-10.2,21.6,19.1,239.2
31005,465,10,5,46862,17.5,-7.6,21.5,27.9,239.2
31007,730,-4,3.4,53865,25,-5.1,21.1,20.7,239.2
31009,476,-2,4.6,44467,24.2,-9.3,21.3,22.7,239.2
31011,5239,-90,2.2,51911,13.1,-9.4,21.6,20.6,239.2
31013,10772,-88,2.8,57952,18.9,-7.6,20.9,18.2,239.2
31015,1955,-7,3,42431,25.1,-10.4,21.8,18.2,239.2
31017,2973,-34,3.3,46191,17.1,-9.7,21.5,19.8,239.2
31019,49615,113,2.3,59193,11.6,-7.8,22.3,34.7,239.2
31021,6488,-49,3.3,57548,13.8,-9.8,22.1,18.1,239.2
31023,8058,18,2.3,57208,10.9,-8.6,22.8,19.9,239.2
31025,26159,255,3,75177,9.4,-8.1,22.9,27.4,239.2
31027,8446,-69,2.3,64570,11.7,-10.8,21.2,19.4,239.2
31029,3977,33,2.2,54866,11.6,-6.3,23,20.8,239.2
31031,5761,-46,2.1,49782,16.3,-9.8,20.9,21.2,239.2
31033,9310,-347,2.8,53132,14.3,-5.9,21.6,26.2,239.2
31035,6214,10,3.1,56259,14.6,-6.9,22.7,18.4,239.2
31037,10881,106,2.3,55787,12.7,-9.1,22.2,14.5,239.2
31039,8940,-24,2.5,59219,11.3,-10.3,21.7,23.2,239.2
31041,10840,-40,2.1,49995,15.6,-8.4,21.4,20.9,239.2
31043,20083,15,3.5,55522,18,-10.4,21.6,12.5,239.2
31045,8716,-169,2.7,47487,19.2,-9.2,21.1,37,239.2
31047,23709,66,2.8,56818,16.3,-7.9,22.1,15.6,239.2
31049,1825,-43,3,47097,20.2,-6.8,22.1,15.8,239.2
31051,5709,-51,3,54635,11,-10.8,21.2,20.5,239.2
31053,36791,-3,2.7,51682,11.9,-9.4,22.4,18.6,239.2
31055,566880,6307,3.1,64580,13.3,-8.5,23,38.9,239.2
31057,1770,-23,2.2,48574,21.4,-5.2,23.6,19.4,239.2
31059,5527,-37,2.5,56697,11.8,-7.1,22.6,19.9,239.2
31061,3023,35,3,48778,18.4,-6.9,23.8,16.6,239.2
31063,2608,-18,2.5,43650,19.3,-6.7,22.7,20,239.2
31065,4715,-53,2.6,49685,17.6,-6.6,23.7,18.9,239.2
31067,21493,-122,3.2,49931,13.9,-7.2,23.1,20.2,239.2
31069,1897,0,2.3,39192,26.2,-7.3,21.7,24.9,239.2
31071,1987,-12,2.4,46245,18.2,-9.2,21.3,22.2,239.2
31073,1996,-31,2.5,59722,15.6,-7.4,22.9,26.4,239.2
31075,660,11,2.6,56724,17.9,-8.4,21.1,25.2,239.2
31077,2356,-21,2.6,45221,19.2,-8.9,21.6,17.4,239.2
31079,61607,230,3.2,53792,18.4,-7.7,22.2,20.9,239.2
31081,9280,70,2.5,60608,8.1,-7.6,22.4,26,239.2
31083,3401,-27,2.3,49321,15.7,-6.8,23.8,21.4,239.2
31085,916,23,2.2,47047,18.7,-6.4,22.6,18.1,239.2
31087,2806,-9,3.4,43880,21.1,-5.6,23.4,18.6,239.2
31089,10178,-8,2.6,55965,16.4,-10.2,21.5,21.2,239.2
31091,682,14,3.7,46220,12.8,-9.1,20.9,23.9,239.2
31093,6468,54,3,52292,12.3,-8.2,22.1,20.5,239.2
31095,7097,-67,2.5,47075,15.3,-6.6,23.2,15.3,239.2
31097,5134,-42,3.6,52401,13.9,-7.3,22.9,16,239.2
31099,6544,31,2.1,64456,12.7,-7.4,22.8,22.7,239.2
31101,8021,-57,3,52086,19.4,-7,22.2,20.7,239.2
31103,810,17,2.2,48429,32.5,-10.1,21.6,22.9,239.2
31105,3618,17,2.6,46986,16.6,-5.3,20.7,18.2,239.2
31107,8419,-39,3,47906,17.4,-10.6,21.6,21.7,239.2
31109,317272,3295,2.5,58618,12.7,-7.8,23,38.8,239.2
31111,35185,-129,3,56803,13.1,-7.5,21.9,22.1,239.2
31113,749,-13,2.8,55531,11.7,-8.6,21.1,19.7,239.2
31115,618,13,3,47797,28.1,-9.3,21.2,23.2,239.2
31117,492,-2,2.5,53207,16.9,-8.2,21.2,24.9,239.2
31119,35392,120,2.5,55226,12.7,-9.8,21.6,22.4,239.2
31121,7733,-128,2.8,56493,14.4,-8.3,22.4,17.4,239.2
31123,4686,-122,2.7,49151,18.9,-6.3,21.7,18.1,239.2
31125,3532,-44,2.4,47279,13.9,-8.9,22.3,19.8,239.2
31127,6958,-3,3.4,52069,13.8,-6.6,23.1,28.1,239.2
31129,4195,-65,2.6,46954,16.8,-6.1,23.4,19.1,239.2
31131,15985,53,2.8,60734,11.5,-7.8,22.9,21.8,239.2
31133,2632,-1,2.5,45487,21.2,-6.6,23.2,17.5,239.2
31135,2929,35,1.9,57251,11.9,-6.9,22.4,25.8,239.2
31137,8996,-46,2.2,59003,11.9,-7.6,22.9,25.9,239.2
31139,7142,34,2.6,57367,11.5,-10.4,21.3,22.3,239.2
31141,33363,81,2.6,63656,10.6,-9.1,22.1,22.2,239.2
31143,5278,-66,2.3,59815,11.8,-8.5,22.7,21.1,239.2
31145,10726,-24,2.4,49034,14.5,-6,23.6,18.8,239.2
31147,7937,-44,3,47573,17.8,-5.7,23.4,18.2,239.2
31149,1360,-62,2.4,48260,23.6,-10,21.2,20.9,239.2
31151,14350,-7,3,54569,14.6,-7.8,22.6,14.3,239.2
31153,184459,2781,2.7,79358,6.4,-8.2,23.1,40.1,239.2
31155,21303,284,2.7,67897,8.3,-8.4,23.1,25.4,239.2
31157,35989,-224,3.2,50247,19,-5.4,21.8,22.4,239.2
31159,17318,116,2.6,71024,7.3,-8.2,22.7,29.2,239.2
31161,5190,-88,2.6,43819,26.5,-8.9,20.9,23.6,239.2
31163,3038,-52,2.6,47499,21.2,-8.1,21.9,18.2,239.2
31165,1187,-14,2.6,50861,26.8,-8.3,20.4,26.6,239.2
31167,5970,-7,2.5,66228,10.5,-10.1,21.7,16.6,239.2
31169,5039,3,2.2,51299,14.8,-6.2,23.2,19.8,239.2
31171,720,-10,3,48275,23.4,-9.2,21.2,24,239.2
31173,7303,78,4,45405,32.7,-10.3,21.6,16.7,239.2
31175,4190,-40,2.9,48604,16.1,-8.6,21.6,22.8,239.2
31177,20667,316,2.8,77838,7,-9.1,22.7,30.3,239.2
31179,9403,143,2.4,55970,9.9,-10.8,21.5,34.5,239.2
31181,3533,13,2.8,45058,16.3,-6.9,23.8,22.6,239.2
31183,805,-11,2.5,53369,19.6,-9.4,21.4,17.3,239.2
31185,13772,2,2.5,61478,12,-7.9,22.7,28.1,239.2
32001,24440,451,3.9,58429,18,0.4,23,17.5,213.5
32003,2231647,48337,4.8,57155,19.7,5.5,30.8,23.9,213.5
32005,48467,449,4.3,70495,11.8,-1.6,20.6,28.9,213.5
32007,52460,89,3.3,79134,10.1,-3.9,19.7,18.2,213.5
32009,826,-17,4.8,50179,20.6,0,24.4,16.5,213.5
32011,2003,53,2.7,70036,9.6,-3.9,20.6,11.7,213.5
32013,16786,84,3.4,72873,17.5,-1.6,22.1,16.3,213.5
32015,5575,-29,3.7,79278,13.7,-2.3,21.4,11.6,213.5
32017,5201,19,4.5,55504,16.4,0.3,25,17.7,213.5
32019,55808,1893,5.4,59732,18,0.1,22.6,14,213.5
32021,4514,60,5.5,44438,27,-0.8,22.9,14.4,213.5
32023,45346,1295,5.7,47031,25.9,-0.6,23.4,11.5,213.5
32027,6666,193,4.1,42522,18.1,-0.2,23.2,14.8,213.5
32029,4029,26,4.4,68236,11.6,-0.9,22.3,28.7,213.5
32031,465735,8402,3.6,63636,13.5,-1.7,21.6,30.5,213.5
32033,9475,-124,3.7,58942,15.6,-4.1,20.7,14.9,213.5
32510,55414,806,4.7,56382,16.9,-1.1,21.3,22.3,213.5
33001,61022,177,2.5,64777,11.6,-5.3,19.6,32.4,315.1
33003,48779,670,2.5,59413,14.3,-6.7,18.6,33.6,315.1
33005,76493,308,2.5,60251,12.9,-4.3,19.4,32.6,315.1
33007,31589,5,3.2,44259,21,-9.2,16.9,18.1,315.1
33009,89786,-161,2.1,65163,12.5,-7,17.8,40.5,315.1
33011,415247,2090,2.6,78714,10,-3.4,20.3,37.3,315.1
33013,151132,963,2.2,74351,9,-4.8,19.8,35.6,315.1
33015,309176,1895,2.8,93645,6.7,-3.1,20.7,40.7,315.1
33017,130090,669,2.3,69919,10.9,-4.6,20.1,35.6,315.1
33019,43144,75,2.1,60034,15.2,-5.7,18.7,26.8,315.1
34001,265429,-899,5.9,60826,19.1,2.6,24.1,27.4,306.5
34003,936692,3123,3.4,100181,8.2,0.9,23.5,48.3,306.5
34005,445384,188,3.8,84470,7.9,2.6,24.1,37.5,306.5
34007,507078,735,4.6,67135,18.4,2.4,24.4,31.8,306.5
34009,92560,-624,8.4,62175,15.5,3,24.2,31.5,306.5
34011,150972,-776,6.5,51790,21.8,2.7,24.3,14.7,306.5
34013,799767,3859,5.2,62875,21,1.1,23.5,34.8,306.5
34015,291408,558,4.2,81315,8.9,2.5,24.6,31.9,306.5
34017,676061,3139,3.9,73337,22.3,2,24.3,40.9,306.5
34019,124714,86,3.3,112335,4,0.2,22.8,52,306.5
34021,369811,1209,3.7,79979,13.7,1.8,23.8,42,306.5
34023,829685,2001,3.6,87666,11.2,1.8,23.7,42.7,306.5
34025,621354,-973,3.7,99223,9.1,1.8,23.8,44.9,306.5
34027,494228,3,3.3,112396,5,-0.4,22.1,53.6,306.5
34029,601651,6181,4.3,68483,16.1,2.2,23.7,29.2,306.5
34031,503310,-384,5.1,71959,21.9,-0.4,22.4,28.1,306.5
34033,62607,-231,5.4,64524,16.2,2.6,24.7,20.9,306.5
34035,331164,464,3.4,119731,5.2,0.9,23.2,54.5,306.5
34037,140799,-386,4,92284,5.9,-1.5,21.3,34.9,306.5
34039,558067,2794,4.3,80737,10.7,1.6,23.7,35.1,306.5
34041,105779,-90,3.8,77571,8.9,-0.7,22,31.8,306.5
35001,678701,15,4.5,51372,22.2,2.9,24,33.9,244.8
35003,3578,11,6.4,34777,40.2,0.5,19.7,22.2,244.8
35005,64689,-464,4.9,43527,24.1,7.4,27.7,17.8,244.8
35006,26746,-149,6.3,38097,34.3,-0.2,20.8,13.4,244.8
35007,12110,-96,4.9,41592,30.2,-0.4,19.8,20.5,244.8
35009,49437,-405,4.1,47202,25.6,5.4,26.6,19.8,244.8
35011,1781,-32,4.6,35087,36.3,6.3,27,9.8,244.8
35013,217522,1336,5.7,38409,33.3,7.9,28.1,27.5,244.8
35015,57900,695,3.3,58320,17.8,9.3,29.3,15.9,244.8
35017,27346,-346,4.9,38341,30.3,4.8,24.4,27.3,244.8
35019,4341,-68,5.5,29515,29.4,4.5,25,11.6,244.8
35021,655,-32,5.3,37544,20.3,3.4,24.7,24.3,244.8
35023,4240,-65,3.8,39882,36.6,6.6,26.7,14.2,244.8
35025,69611,554,4.1,51656,18.2,8,28.4,13,244.8
35027,19556,73,4.6,45095,29.3,4.4,23.9,29.3,244.8
35028,19101,297,3.4,124947,3.1,-1.6,20,66.5,244.8
35029,23963,-185,11.9,30570,37.8,7,27.9,12.2,244.8
35031,72290,-284,7.1,33976,42.8,-0.8,21.6,11.6,244.8
35033,4506,-36,6.1,34491,31.8,0.6,20.3,11.2,244.8
35035,66781,583,4.9,42701,29.6,6.4,25.6,19,244.8
35037,8253,-57,4.8,33085,37.7,5.4,26.6,15.8,244.8
35039,39006,-185,5.2,41511,28.7,-3.3,19.5,18.5,244.8
35041,18743,-162,4.3,41700,27.6,6.3,27,25.1,244.8
35043,145179,2555,5,57036,15.9,0.3,22.2,30,244.8
35045,125043,-1859,5.8,46578,26.9,-0.3,23.8,15.2,244.8
35047,27591,-191,5.9,35292,34.1,3.1,23.6,22.7,244.8
35049,150056,439,4.1,60187,17.7,0.6,21.7,40.9,244.8
35051,10968,-122,7.1,31741,42.5,5.9,25.5,20.5,244.8
35053,16735,-150,5.3,33989,36,3.6,23.6,21.2,244.8
35055,32835,-27,6.5,38405,28.6,-3.8,17.6,28,244.8
35057,15591,-2,7.6,39123,35.4,1.9,22.4,15.6,244.8
35059,4118,-70,3.3,40426,27.2,1.3,23.3,12.7,244.8
35061,76456,462,5.5,46365,24.2,3.9,24.9,17.1,244.8
36001,307117,-600,3.7,64536,15.3,-3.2,20.4,41.3,375.1
36003,46430,-258,5.6,46262,22.8,-3.4,18.9,20.2,375.1
36005,1432132,-7593,5.7,38566,37.6,1.8,24.3,19.8,375.1
36007,191659,-1300,4.9,50928,23.9,-3.1,19.2,28.3,375.1
36009,76840,-405,5.3,48017,24.4,-3.7,18.7,19.1,375.1
36011,77145,-318,4.5,52945,17.6,-3.2,19.4,22.3,375.1
36013,127939,-670,5,45689,27,-3.1,19.9,21.7,375.1
36015,84254,-620,4.7,52565,20,-2.7,19.8,23.9,375.1
36017,47536,-254,4.7,50312,22.3,-3.7,18.6,18.3,375.1
36019,80695,128,4.4,55517,16.9,-7.9,18.8,22.9,375.1
36021,59916,-492,3.3,64916,16.4,-2.6,20.8,31.3,375.1
36023,47823,-13,5.1,51751,18.4,-3.9,18.3,26.9,375.1
36025,44527,-493,4.8,47382,26.2,-3.9,18.2,21.9,375.1
36027,293718,268,3.7,79604,11,-1.5,21.7,35.2,375.1
36029,919719,925,4.4,56375,19.2,-3.4,20.2,33.7,375.1
36031,37300,-211,4.9,54376,16.1,-7.7,17.3,27.6,375.1
36033,50293,-151,5.2,48722,22.1,-7.8,17.5,19.4,375.1
36035,53591,-186,5.1,51388,19.8,-5.4,18.9,17.8,375.1
36037,57511,-305,4.2,58925,14.1,-3.8,19.9,21.5,375.1
36039,47491,17,4.5,54514,17.9,-3.6,19.2,22.1,375.1
36041,4434,-47,6.8,59020,15.5,-7.9,16.4,19.3,375.1
36043,61833,-376,4.9,53168,20.1,-6.8,17.5,21,375.1
36045,111755,-1308,5.6,52798,16,-5.5,19.4,22.3,375.1
36047,2582830,-13555,4.2,60862,26,2.1,24.4,36.5,375.1
36049,26447,-129,5.5,52660,18,-6.9,17.6,16.3,375.1
36051,63227,-234,4.3,61027,14.1,-2.8,19.9,25.4,375.1
36053,70795,-36,4.8,59114,14.3,-4.2,18.7,27,375.1
36055,742474,38,4.3,60240,18.9,-3.2,20.6,37.7,375.1
36057,49455,239,5.1,43799,24.7,-4,20.1,17.5,375.1
36059,1358343,679,3.5,115301,7.6,1.7,23.7,45.2,375.1
36061,1628701,-1079,3.7,84610,19.7,2,24.4,60.8,375.1
36063,210433,-433,5.2,55013,18.5,-3.5,20.7,23.8,375.1
36065,229577,-550,4.4,54096,20.1,-5.1,18.9,24.7,375.1
36067,461809,18,4,59786,20.2,-3.5,19.7,35.5,375.1
36069,109864,255,3.9,62930,11.1,-3.1,19.8,34.5,375.1
36071,381951,2148,3.9,75048,17.5,-1.4,21.8,29.8,375.1
36073,40612,-147,4.9,52658,17.6,-3.7,20.6,15.9,375.1
36075,117898,-528,5.5,53745,23,-4.3,19.4,18.6,375.1
36077,59749,-154,4.3,54321,15.9,-4.3,18.2,30.9,375.1
36079,98892,-74,3.7,100887,6.6,-0.9,21.9,39.9,375.1
36081,2278906,-17959,3.6,68432,15.2,1.9,24.2,31.5,375.1
36083,159442,181,3.9,71084,15.5,-3.4,20.2,30.1,375.1
36085,476179,663,4.1,79719,15.2,2.1,24.3,33,375.1
36087,325695,856,3.7,88960,23.2,0,22.9,40.6,375.1
36089,108047,-515,5.6,49356,20,-7.2,18.6,23.6,375.1
36091,230163,1061,3.5,83210,7.4,-4.6,19.9,41.4,375.1
36093,155350,536,4,63297,17.3,-3.7,20.4,31.4,375.1
36095,31097,-139,4.8,57757,16.1,-4.2,18.8,22.3,375.1
36097,17912,-13,5.1,50190,21.1,-3.1,19.4,22.3,375.1
36099,34300,-27,3.9,54184,19.9,-2.7,19.9,20.9,375.1
36101,95796,-453,4.9,54862,18.7,-3.1,19.1,23.1,375.1
36103,1481093,-2478,3.9,100075,9.4,1,22.7,35.6,375.1
36105,75498,419,4.1,51985,24.4,-2.8,19.2,23.2,375.1
36107,48560,-90,4.4,60309,15.2,-2.9,19.3,25.5,375.1
36109,102793,115,3.6,57383,13.7,-3.2,19,52.7,375.1
36111,178599,-124,3.9,63073,16.2,-2.5,20,32.2,375.1
36113,64265,-163,4.6,56694,15.5,-6.3,18.2,30,375.1
36115,61197,-292,4.1,55913,16,-4.7,19.7,20.4,375.1
36117,90064,-308,4.2,61118,14.6,-3.5,19.8,22.3,375.1
36119,967612,-1667,3.9,94521,10.3,0.4,22.8,48.2,375.1
36121,40085,-198,4.6,57709,12.2,-4.1,19,16.5,375.1
36123,24841,-111,3.8,51089,21.1,-2.9,19.6,24.4,375.1
37001,166436,2907,3.7,50480,19.8,7.7,24.9,24,255
37003,37353,207,3.2,49138,19.6,7.6,24.1,14.7,255
37005,11161,138,4.5,39735,29.8,4.8,20.4,16.7,255
37007,24877,-1,4.5,38023,31.5,10.2,26.6,9.6,255
37009,27109,306,3.6,41864,26.2,4.4,19.7,19,255
37011,17505,0,3.6,41701,25.4,5.1,19.2,20.6,255
37013,47079,28,4.6,46411,27.5,10.7,26.3,19.4,255
37015,19026,-248,4.9,35433,32,9.3,25.9,13.4,255
37017,33190,-278,5.3,36976,44.2,10.8,26.4,15.1,255
37019,136744,6009,5.2,60163,20.1,12.1,26.9,28.6,255
37021,259103,1918,3,53960,16.8,7.1,21.5,39.2,255
37023,90382,255,3.6,44946,20.6,7.9,23.8,16.6,255
37025,211342,4618,3.6,69297,12.9,9.1,25.4,31.2,255
37027,82029,109,3.8,43328,22.4,7.8,23.6,15.3,255
37029,10710,149,3.7,65955,9.9,8.9,26.1,17.9,255
37031,69524,605,4.3,55052,15.9,12,26.6,28.4,255
37033,22698,66,4.4,45517,28.1,7.2,24.8,15.5,255
37035,158652,841,3.5,53738,20,8.3,24.8,21.9,255
37037,73139,1891,3.3,73703,14.2,8.4,25.5,41.3,255
37039,28383,403,4.4,41262,27.9,7.7,22.8,19.2,255
37041,14029,-11,4.4,42618,30.2,9.5,26.1,19.8,255
37043,11139,138,4.3,42878,24.2,7.6,22,22.8,255
37045,97645,417,4,42728,28.4,8.7,25.1,17.4,255
37047,55655,-332,5,36862,36.2,11.6,26.5,13.1,255
37049,102912,158,4.2,50748,21.8,11.3,26.2,25.7,255
37051,332330,1091,5.1,46779,23.7,9.9,26.6,25,255
37053,27072,749,3.6,64426,13.8,8.9,26.2,23.1,255
37055,36501,386,5.1,64768,13.6,9.6,26.1,33,255
37057,166614,1301,3.7,47758,23.2,8.3,24.8,18.5,255
37059,42733,364,3.4,60801,15.5,7.9,24.7,22.9,255
37061,58856,-6,4.3,42725,30.7,10.8,26,11.1,255
37063,316739,4851,3.5,59329,19.3,7.7,25.2,47.5,255
37065,52005,-752,6.8,38818,37,9.1,25.6,12.7,255
37067,379099,3375,3.8,50112,25.1,7.6,24.6,33.8,255
37069,67560,1527,4,57710,20,8.2,25.4,21.3,255
37071,222846,3027,3.9,52798,19.2,9.4,25.7,20.6,255
37073,11573,58,4,51746,21.1,8.7,25.8,14.4,255
37075,8484,-50,5.9,39502,26.3,6.8,21.4,13.5,255
37077,60115,741,3.4,58956,19.1,7.3,25.2,22.3,255
37079,21012,32,3.9,43591,34.3,10.1,25.9,10.5,255
37081,533670,4174,4.1,52166,23.1,7.7,24.7,35.3,255
37083,50574,-708,6.1,36760,33.6,8.2,25.6,14.4,255
37085,134214,1985,4.6,51225,19.7,9.5,26.2,20.7,255
37087,61971,935,3.4,47183,21.8,5.8,19.7,25,255
37089,116748,1291,3.2,54012,15.5,7.4,22.1,31.8,255
37091,23659,-267,5,38216,31.7,8.4,25.7,14.6,255
37093,54764,623,5,47892,25.6,10,26.5,18.4,255
37095,5230,-37,8.3,40653,31.9,10.8,26.4,9.4,255
37097,178435,2807,3.6,60044,13.6,8.1,24.7,27.5,255
37099,43327,135,4.1,44502,21.4,6.6,20.6,30.5,255
37101,202675,6252,3.6,60296,16.7,9.4,26,21.8,255
37103,9637,35,4.2,43302,28.9,11.4,26.2,13.1,255
37105,61452,885,4.3,48984,22.5,9.1,25.9,20.9,255
37107,55976,-665,4,40433,37.7,10.7,26,14.5,255
37109,83770,1405,3.4,62963,14.6,8.9,25.2,21.4,255
37111,45507,343,3.4,43972,21.4,8.3,22.9,16.9,255
37113,35285,661,3.9,46426,26.1,7.3,21.4,24.2,255
37115,21763,186,3.6,44693,23,7.1,22.1,27.6,255
37117,22671,-105,5,43569,30.6,9.8,25.9,16.8,255
37119,1093901,16590,3.7,64509,17.5,9.5,25.9,44.8,255
37121,15000,21,4.5,43967,23.9,5.6,20,18.8,255
37123,27271,-76,4,47757,26.1,9.9,25.8,14.7,255
37125,98682,1450,3.8,59471,14.9,9.7,26,36.9,255
37127,94016,4,5.1,50122,22.8,8.6,25.5,20.9,255
37129,232274,3617,3.7,53419,19.3,12.4,27.3,39.3,255
37131,19676,-237,5.1,37233,34.3,7.9,25.7,12.8,255
37133,197683,2845,4.7,50531,20.8,12.1,26.6,21.4,255
37135,146027,2067,3.3,71920,10.8,7.4,24.8,57.6,255
37137,12670,16,4.1,46447,29.3,11.4,26.4,19.4,255
37139,39639,163,4.8,46355,28.2,9.1,26.2,20.5,255
37141,62162,1394,4.1,54900,21.9,12,26.9,26.4,255
37143,13422,-38,4.8,48337,27.6,9.3,26.1,20.4,255
37145,39507,112,4.1,50149,23.4,7.1,24.9,15.3,255
37147,179914,1297,4.2,43303,26.5,10.2,26,31.8,255
37149,20611,93,3.7,50467,20.4,8.8,24.4,31.7,255
37151,143351,202,3.7,48372,20.6,8.6,25.2,15.8,255
37153,44887,62,5.5,38514,31.1,10.4,26.4,13.9,255
37155,131831,-759,5.9,35407,35.6,10.8,26.7,13.2,255
37157,90690,-151,4.5,41869,26,7.2,24.7,15,255
37159,141262,725,3.9,46864,25.2,8.6,24.8,18.7,255
37161,66826,258,5.1,42831,28.3,8.8,24.6,17.3,255
37163,63626,193,4,42807,33,10.1,26,12.8,255
37165,34810,-362,7.4,36730,41.8,10.6,26.8,15.5,255
37167,62075,624,3.6,51491,19.2,9.8,25.8,15.8,255
37169,45467,-230,3.6,50826,18.2,7.1,24.3,13.3,255
37171,71948,-170,3.5,46342,23.6,6.7,23.6,16.8,255
37173,14245,-21,4.3,43121,22.9,6.3,20.3,16,255
37175,34215,390,3.8,51398,22.6,7.3,21.4,31.5,255
37177,4131,-52,6.3,36765,35.1,9.9,26.3,9.7,255
